orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,587,agentlans-readability,elementary,elementary,elementary
train,588,agentlans-readability,elementary,elementary,elementary
train,589,agentlans-readability,elementary,elementary,elementary
train,590,agentlans-readability,elementary,elementary,elementary
train,591,agentlans-readability,elementary,elementary,elementary
train,592,agentlans-readability,elementary,elementary,elementary
train,593,agentlans-readability,elementary,elementary,elementary
train,594,agentlans-readability,elementary,middle,middle
train,595,agentlans-readability,elementary,elementary,elementary
train,596,agentlans-readability,elementary,elementary,elementary
train,597,agentlans-readability,elementary,elementary,elementary
train,598,agentlans-readability,elementary,elementary,elementary
train,599,agentlans-readability,elementary,elementary,elementary
train,600,agentlans-readability,elementary,elementary,elementary
train,601,agentlans-readability,elementary,middle,middle
train,602,agentlans-readability,elementary,elementary,elementary
train,603,agentlans-readability,elementary,elementary,elementary
train,604,agentlans-readability,elementary,elementary,elementary
train,605,agentlans-readability,elementary,elementary,elementary
train,606,agentlans-readability,elementary,elementary,elementary
train,607,agentlans-readability,elementary,elementary,elementary
train,608,agentlans-readability,elementary,elementary,elementary
train,609,agentlans-readability,elementary,elementary,elementary
train,610,agentlans-readability,elementary,elementary,elementary
train,611,agentlans-readability,elementary,elementary,elementary
train,612,agentlans-readability,elementary,elementary,elementary
train,613,agentlans-readability,elementary,elementary,elementary
train,614,agentlans-readability,elementary,elementary,elementary
train,615,agentlans-readability,elementary,elementary,elementary
train,616,agentlans-readability,elementary,elementary,elementary
train,617,agentlans-readability,elementary,elementary,elementary
train,618,agentlans-readability,elementary,elementary,elementary
train,619,agentlans-readability,elementary,elementary,elementary
train,620,agentlans-readability,elementary,elementary,elementary
train,621,agentlans-readability,elementary,middle,middle
train,622,agentlans-readability,elementary,elementary,elementary
train,623,agentlans-readability,elementary,elementary,elementary
train,624,agentlans-readability,elementary,middle,middle
train,625,agentlans-readability,elementary,elementary,elementary
train,626,agentlans-readability,elementary,elementary,elementary
train,627,agentlans-readability,elementary,elementary,elementary
train,628,agentlans-readability,elementary,middle,middle
train,629,agentlans-readability,elementary,elementary,elementary
train,630,agentlans-readability,elementary,elementary,elementary
train,631,agentlans-readability,elementary,elementary,elementary
train,632,agentlans-readability,elementary,elementary,elementary
train,633,agentlans-readability,elementary,elementary,elementary
train,634,agentlans-readability,elementary,elementary,elementary
train,635,agentlans-readability,elementary,elementary,elementary
train,636,agentlans-readability,elementary,elementary,elementary
train,637,agentlans-readability,elementary,elementary,elementary
train,638,agentlans-readability,elementary,elementary,elementary
train,639,agentlans-readability,elementary,elementary,elementary
train,640,agentlans-readability,elementary,elementary,elementary
train,641,agentlans-readability,elementary,elementary,elementary
train,642,agentlans-readability,elementary,elementary,elementary
train,643,agentlans-readability,elementary,middle,middle
train,644,agentlans-readability,elementary,elementary,elementary
train,645,agentlans-readability,elementary,elementary,elementary
train,646,agentlans-readability,elementary,elementary,elementary
train,647,agentlans-readability,elementary,middle,middle
train,648,agentlans-readability,elementary,elementary,elementary
train,649,agentlans-readability,elementary,elementary,elementary
train,650,agentlans-readability,elementary,middle,middle
train,651,agentlans-readability,elementary,elementary,elementary
train,652,agentlans-readability,elementary,elementary,elementary
train,653,agentlans-readability,elementary,elementary,elementary
train,654,agentlans-readability,elementary,elementary,elementary
train,655,agentlans-readability,elementary,elementary,elementary
train,656,agentlans-readability,elementary,elementary,elementary
train,657,agentlans-readability,elementary,elementary,elementary
train,658,agentlans-readability,elementary,middle,middle
train,659,agentlans-readability,elementary,elementary,elementary
train,660,agentlans-readability,elementary,elementary,elementary
train,661,agentlans-readability,elementary,elementary,elementary
train,662,agentlans-readability,elementary,elementary,elementary
train,663,agentlans-readability,elementary,elementary,elementary
train,664,agentlans-readability,elementary,middle,middle
train,665,agentlans-readability,elementary,elementary,elementary
train,666,agentlans-readability,elementary,elementary,elementary
train,667,agentlans-readability,elementary,elementary,elementary
train,668,agentlans-readability,elementary,elementary,elementary
train,669,agentlans-readability,elementary,elementary,elementary
train,670,agentlans-readability,elementary,elementary,elementary
train,671,agentlans-readability,elementary,elementary,elementary
train,672,agentlans-readability,elementary,elementary,elementary
train,673,agentlans-readability,elementary,elementary,elementary
train,674,agentlans-readability,elementary,elementary,elementary
train,675,agentlans-readability,elementary,elementary,elementary
train,676,agentlans-readability,elementary,elementary,elementary
train,677,agentlans-readability,elementary,elementary,elementary
train,678,agentlans-readability,elementary,elementary,elementary
train,679,agentlans-readability,elementary,elementary,elementary
train,680,agentlans-readability,elementary,elementary,elementary
train,681,agentlans-readability,elementary,elementary,elementary
train,682,agentlans-readability,elementary,elementary,elementary
train,683,agentlans-readability,elementary,middle,middle
train,684,agentlans-readability,elementary,elementary,elementary
train,685,agentlans-readability,elementary,elementary,elementary
train,686,agentlans-readability,elementary,elementary,elementary
train,687,agentlans-readability,elementary,elementary,elementary
train,688,agentlans-readability,elementary,elementary,elementary
train,689,agentlans-readability,elementary,middle,middle
train,690,agentlans-readability,elementary,elementary,elementary
train,691,agentlans-readability,elementary,middle,middle
train,692,agentlans-readability,elementary,elementary,elementary
train,693,agentlans-readability,elementary,middle,middle
train,694,agentlans-readability,elementary,elementary,elementary
train,695,agentlans-readability,elementary,elementary,elementary
train,696,agentlans-readability,elementary,elementary,elementary
train,697,agentlans-readability,elementary,middle,middle
train,698,agentlans-readability,elementary,elementary,elementary
train,699,agentlans-readability,elementary,elementary,elementary
train,700,agentlans-readability,elementary,elementary,elementary
train,701,agentlans-readability,elementary,elementary,elementary
train,702,agentlans-readability,elementary,elementary,elementary
train,703,agentlans-readability,elementary,elementary,elementary
train,704,agentlans-readability,elementary,elementary,elementary
train,705,agentlans-readability,elementary,elementary,elementary
